EXCEEDANCE_ID,WELL_TEST_ID,EXCEEDANCE_REQUIRED,NOTIFICATION_DATE,NOTIFICATION_METHOD,CREATE_TIMESTAMP,CREATE_USERID
106742,11277,Yes,2010-10-04T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
106744,9111,Yes,2010-10-22T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106746,11218,Yes,2010-11-04T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106748,12180,Yes,2010-10-25T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106750,6929,Yes,2010-10-25T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106752,6930,Yes,2010-11-04T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106754,9693,Yes,2010-11-04T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106756,7495,Yes,2010-11-04T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106758,11814,Yes,2010-11-08T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106760,9475,Yes,2010-10-27T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106762,9989,Yes,2010-10-25T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106764,7496,Yes,2010-10-27T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106766,12868,Yes,2010-10-25T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106768,12869,Yes,2010-11-09T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106770,6931,Yes,2010-11-08T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106772,11815,Yes,2010-11-09T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106774,11816,Yes,2010-11-09T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106776,9990,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106778,12038,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106780,11760,Yes,2010-11-03T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106782,11761,Yes,2010-11-03T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106784,6932,Yes,2010-11-09T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106786,12878,Yes,2010-10-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106788,10739,Yes,2010-09-14T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106792,10740,Yes,2010-09-14T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106794,11762,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106796,5582,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106798,10592,Yes,2010-03-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106800,9694,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106802,11232,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106804,11763,Yes,2010-03-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106806,11233,Yes,2010-03-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106808,11817,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106810,11818,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106812,9476,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106814,10845,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106816,5583,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106818,11219,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106820,10846,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106822,11220,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106824,5584,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106826,11858,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106828,10593,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106830,12039,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106832,6933,Yes,2010-03-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106834,12870,Yes,2010-03-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106836,11278,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106838,9914,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106840,9603,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106842,7497,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106844,9991,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106846,12879,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106848,12040,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106850,9604,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106854,11859,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106860,5585,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106862,7498,Yes,2010-11-16T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106864,11860,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106866,10595,Yes,2010-09-08T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106870,10465,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106872,9605,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106874,10596,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106876,6580,Yes,2010-11-09T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
106878,9477,Yes,2010-11-16T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106880,11861,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106884,11279,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106890,12181,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106896,10597,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106902,9112,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106904,12880,Yes,2010-10-14T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106906,12881,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106908,10466,Yes,2010-09-08T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106910,5586,Yes,2010-09-17T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106914,10686,Yes,2010-10-14T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106916,12182,Yes,2010-11-23T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
106932,6581,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106934,9478,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106942,12041,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106944,11819,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106946,7500,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106950,11222,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106954,11234,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106956,6582,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106958,9915,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106960,9606,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106962,9113,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106964,5587,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106966,9607,Yes,2010-09-22T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
106968,11235,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106970,12883,Yes,2010-10-22T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
106972,12884,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106974,7723,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106976,11820,Yes,2010-10-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
106978,12183,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106980,10687,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106982,9114,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106984,11144,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106986,9608,Yes,2010-11-10T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
106988,10741,Yes,2010-11-10T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
106990,10598,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106992,12042,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106994,10688,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106996,12043,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
106998,10599,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107000,11236,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107002,11280,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107004,11821,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107006,7724,Yes,2010-09-22T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107008,10847,Yes,2010-09-22T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107010,10742,Yes,2010-09-22T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107012,10467,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107014,11495,Yes,2010-09-10T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107016,9115,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107018,11862,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107020,9479,Yes,null,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107022,11822,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107024,6934,Yes,2010-09-15T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107026,12872,Yes,2010-09-15T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107028,11145,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107030,9480,Yes,2010-09-28T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107032,11823,Yes,2010-10-01T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107034,12184,Yes,2010-11-22T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107036,12873,Yes,2010-10-25T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107038,12185,Yes,2010-10-25T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107040,6583,Yes,2010-11-22T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107042,12186,Yes,2010-11-22T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107044,11281,Yes,2010-11-19T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107046,7725,Yes,2010-11-18T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107048,11824,Yes,2010-10-25T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107050,10689,Yes,2010-10-25T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107052,9116,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107054,11496,Yes,2010-11-17T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107056,12187,Yes,2010-10-12T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107058,12874,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107060,10690,Yes,2010-10-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107062,10600,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107064,10848,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107066,6935,Yes,2010-10-21T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107068,12875,Yes,2010-10-21T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107070,9916,Yes,2010-10-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107072,12885,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107074,9117,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107076,7726,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107078,7727,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107080,11497,Yes,2010-09-30T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107082,9481,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107084,9118,Yes,2010-09-30T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107086,11237,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107088,7728,Yes,2010-11-17T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107090,11498,Yes,2010-11-17T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107092,10743,Yes,2010-11-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107094,10691,Yes,2010-11-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107096,12876,Yes,2010-11-16T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107098,11238,Yes,2010-10-12T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107100,11282,Yes,2010-11-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107102,6936,Yes,2010-11-16T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107104,9609,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107106,11146,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107108,12044,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107110,10849,Yes,2010-10-12T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107112,9917,Yes,2010-10-12T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107114,10801,Yes,2010-10-12T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107116,11825,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107118,9610,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107120,11499,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107122,9611,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107124,11147,Yes,2010-10-01T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107126,11283,Yes,2010-11-10T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107128,11764,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107130,9482,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107132,12913,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107134,9918,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107136,10802,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107138,10850,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107140,10803,Yes,2010-11-10T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107142,10081,Yes,2010-11-10T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107144,5588,Yes,2010-11-08T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107146,11284,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107148,11239,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107150,12188,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107152,12914,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107154,6584,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107156,6585,Yes,2010-09-19T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107158,10804,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107160,12915,Yes,2010-09-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107162,5589,Yes,2010-10-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107164,11765,Yes,2010-10-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107166,9919,Yes,2010-10-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107168,6586,Yes,2010-10-01T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107170,10468,Yes,2010-09-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107172,9920,Yes,2010-09-24T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107174,11500,Yes,2010-09-17T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107176,10744,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107178,9483,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107180,9119,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107182,11501,Yes,2010-09-17T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107184,11148,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107186,11285,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107188,10469,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107190,11240,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107192,12916,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107194,9484,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107196,6587,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107198,12045,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107200,11766,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107202,9485,Yes,2010-11-29T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107204,11863,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107206,9486,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107208,12886,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107210,11767,Yes,2010-11-01T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107212,10536,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107214,11149,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107216,6588,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107218,9921,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107220,9120,Yes,2010-10-25T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107222,11286,Yes,2010-10-25T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107224,10537,Yes,2010-12-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107226,11150,Yes,2010-10-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107228,12887,Yes,2010-10-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107230,11768,Yes,2010-10-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107232,6937,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107234,10692,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107236,10805,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107238,11769,Yes,2010-10-14T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107240,11287,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107242,11502,Yes,2010-11-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107244,6938,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107246,7729,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107248,10745,Yes,2010-10-21T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107250,11151,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107252,11288,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107254,6589,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107256,11241,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107258,6939,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107260,11152,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107262,11289,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107264,6590,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107266,11242,Yes,2010-11-22T00:00:00.000Z,E-mail,2011-10-20T10:38:47.710Z,CONVERSION
107268,9922,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107270,10746,Yes,2010-10-28T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107272,11153,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107274,12888,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107276,10747,Yes,2010-10-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107278,11243,Yes,2010-10-15T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107280,10748,Yes,2010-10-15T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107282,9923,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107284,12889,Yes,2010-10-15T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107286,10749,Yes,2010-10-17T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107288,11244,Yes,2010-10-25T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107290,10470,Yes,2010-10-25T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107292,11290,Yes,2010-12-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107294,9924,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107296,11770,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107298,10538,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107300,9925,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107302,11154,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107304,10693,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107306,11291,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107308,10851,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107310,11771,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107312,11772,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107314,11245,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107316,7730,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107318,7731,Yes,2010-11-05T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107320,11503,Yes,2010-11-17T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107322,12046,Yes,2010-11-17T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107324,11504,Yes,2010-12-10T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107326,12047,Yes,2010-11-17T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107328,12890,Yes,2010-11-04T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107330,11155,Yes,2010-12-06T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107332,6591,Yes,2010-12-06T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107334,10750,Yes,2010-11-17T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107336,11246,Yes,2010-12-06T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107338,10539,Yes,2010-11-17T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107340,11292,Yes,2010-11-17T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107342,5590,Yes,2010-11-05T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107344,11864,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107346,10806,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107348,10852,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107350,12891,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107352,12048,Yes,2010-11-17T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
107354,12892,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107356,9926,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107358,9927,Yes,null,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107360,11826,Yes,2010-11-10T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107362,6940,Yes,2010-11-18T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107364,12049,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107366,10694,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107368,10853,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107370,10695,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107372,11773,Yes,2010-11-05T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107374,9928,Yes,null,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
107376,11774,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107378,7732,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107380,9929,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
107382,12189,Yes,2010-12-02T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
107384,11293,Yes,2010-12-02T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
